driver_id,rider_id,route_overlap,detour_km,time_overlap_min,pref_match,trust_score,pickup_distance_km,compatibility_score,label
USR_D111904_DRIVER,USR_RIDER_111904,0.6429,5.108,23.9,0.0,3.895,1.717,0.4538,0
USR_D111905_DRIVER,USR_RIDER_111905,0.2865,3.472,0.0,1.0,3.835,0.884,0.4948,0
USR_D111906_DRIVER,USR_RIDER_111906,0.4393,6.373,15.4,1.0,3.663,1.83,0.4874,0
USR_D111907_DRIVER,USR_RIDER_111907,0.6364,3.969,36.0,0.0,4.535,0.956,0.552,1
USR_D111908_DRIVER,USR_RIDER_111908,0.4521,5.579,26.7,0.0,4.499,1.375,0.4172,0
USR_D111909_DRIVER,USR_RIDER_111909,0.5298,4.663,0.0,0.0,4.177,3.635,0.2957,0
USR_D111910_DRIVER,USR_RIDER_111910,0.183,1.469,30.2,1.0,3.362,2.297,0.5161,0
USR_D111911_DRIVER,USR_RIDER_111911,0.6358,3.938,31.7,1.0,4.528,1.129,0.597,1
USR_D111912_DRIVER,USR_RIDER_111912,0.5626,0.061,13.9,1.0,3.632,1.363,0.6409,1
USR_D111913_DRIVER,USR_RIDER_111913,0.3749,1.925,60.0,0.0,4.784,0.488,0.6067,1
USR_D111914_DRIVER,USR_RIDER_111914,0.3959,5.146,20.0,1.0,4.062,0.03,0.5853,1
USR_D111915_DRIVER,USR_RIDER_111915,0.3846,0.657,4.5,1.0,4.43,2.966,0.5322,0
USR_D111916_DRIVER,USR_RIDER_111916,0.7496,3.302,0.0,1.0,4.08,1.599,0.5865,1
USR_D111917_DRIVER,USR_RIDER_111917,0.5289,1.7,33.3,1.0,4.144,0.229,0.6633,1
USR_D111918_DRIVER,USR_RIDER_111918,0.3505,2.193,32.2,0.0,4.543,2.399,0.535,0
USR_D111919_DRIVER,USR_RIDER_111919,0.6747,5.467,13.6,1.0,3.705,1.008,0.5862,1
USR_D111920_DRIVER,USR_RIDER_111920,0.7399,1.197,25.4,0.0,4.464,1.29,0.5832,1
USR_D111921_DRIVER,USR_RIDER_111921,0.109,1.162,16.3,0.0,4.752,0.475,0.3554,0
USR_D111922_DRIVER,USR_RIDER_111922,0.7656,6.631,0.0,1.0,4.566,2.07,0.4762,0
USR_D111923_DRIVER,USR_RIDER_111923,0.4536,4.673,17.6,0.0,4.046,2.809,0.3661,0
USR_D111924_DRIVER,USR_RIDER_111924,0.4461,3.409,35.0,0.0,4.924,1.296,0.4959,0
USR_D111925_DRIVER,USR_RIDER_111925,0.4838,2.676,44.8,0.0,4.936,1.656,0.6155,1
USR_D111926_DRIVER,USR_RIDER_111926,0.5085,1.529,40.6,1.0,4.0,2.353,0.6932,1
USR_D111927_DRIVER,USR_RIDER_111927,0.0552,1.238,29.6,0.0,4.386,3.408,0.3741,0
USR_D111928_DRIVER,USR_RIDER_111928,0.53,4.222,0.0,0.0,4.548,2.473,0.3701,0
USR_D111929_DRIVER,USR_RIDER_111929,0.7497,4.475,29.2,1.0,4.417,1.449,0.6157,1
USR_D111930_DRIVER,USR_RIDER_111930,0.1879,0.087,13.6,0.0,4.293,1.596,0.4017,0
USR_D111931_DRIVER,USR_RIDER_111931,0.4542,3.764,18.2,1.0,4.419,1.089,0.6227,1
USR_D111932_DRIVER,USR_RIDER_111932,0.2373,0.554,24.0,1.0,4.139,0.982,0.5996,1
USR_D111933_DRIVER,USR_RIDER_111933,0.8122,2.699,36.7,0.0,4.026,1.158,0.6828,1
USR_D111934_DRIVER,USR_RIDER_111934,0.2919,0.062,6.8,0.0,4.756,1.018,0.4533,0
USR_D111935_DRIVER,USR_RIDER_111935,0.4144,2.913,0.0,0.0,4.261,0.048,0.3971,0
USR_D111936_DRIVER,USR_RIDER_111936,0.2235,0.317,20.5,1.0,4.074,1.462,0.5696,1
USR_D111937_DRIVER,USR_RIDER_111937,0.3981,8.007,37.9,0.0,4.158,1.683,0.439,0
USR_D111938_DRIVER,USR_RIDER_111938,0.4373,6.231,29.0,0.0,4.656,1.005,0.4563,0
USR_D111939_DRIVER,USR_RIDER_111939,0.3943,3.257,7.8,1.0,3.607,0.875,0.5412,0
USR_D111940_DRIVER,USR_RIDER_111940,0.2444,5.704,48.5,1.0,4.07,0.728,0.5525,1
USR_D111941_DRIVER,USR_RIDER_111941,0.6274,3.218,0.0,1.0,4.765,0.722,0.6101,1
USR_D111942_DRIVER,USR_RIDER_111942,0.4235,2.154,28.2,0.0,3.936,1.418,0.5389,0
USR_D111943_DRIVER,USR_RIDER_111943,0.2385,0.878,32.0,0.0,3.558,1.315,0.5126,0
USR_D111944_DRIVER,USR_RIDER_111944,0.3687,0.924,31.4,0.0,4.473,1.503,0.4787,0
USR_D111945_DRIVER,USR_RIDER_111945,0.4062,1.24,37.5,0.0,4.948,1.221,0.5801,1
USR_D111946_DRIVER,USR_RIDER_111946,0.3948,2.082,4.6,1.0,4.464,0.948,0.6179,1
USR_D111947_DRIVER,USR_RIDER_111947,0.2357,0.062,0.0,0.0,4.29,1.074,0.4216,0
USR_D111948_DRIVER,USR_RIDER_111948,0.2063,4.666,22.1,1.0,3.938,0.882,0.4827,0
USR_D111949_DRIVER,USR_RIDER_111949,0.6423,4.865,27.8,0.0,4.127,0.05,0.4872,0
USR_D111950_DRIVER,USR_RIDER_111950,0.7643,3.297,16.8,1.0,4.48,1.531,0.6527,1
USR_D111951_DRIVER,USR_RIDER_111951,0.7951,0.295,7.6,0.0,4.489,0.358,0.5912,1
USR_D111952_DRIVER,USR_RIDER_111952,0.4236,3.4,46.8,1.0,3.961,0.321,0.6359,1
USR_D111953_DRIVER,USR_RIDER_111953,0.192,1.273,22.9,1.0,4.077,2.35,0.4562,0
USR_D111954_DRIVER,USR_RIDER_111954,0.2872,0.948,24.6,0.0,4.01,1.859,0.5807,1
USR_D111955_DRIVER,USR_RIDER_111955,0.4796,4.687,9.9,0.0,4.589,0.811,0.4415,0
USR_D111956_DRIVER,USR_RIDER_111956,0.3959,3.466,60.0,1.0,4.928,1.374,0.6668,1
USR_D111957_DRIVER,USR_RIDER_111957,0.4085,3.001,28.0,1.0,4.89,1.952,0.5346,0
USR_D111958_DRIVER,USR_RIDER_111958,0.6905,4.046,17.3,0.0,4.3,2.439,0.4816,0
USR_D111959_DRIVER,USR_RIDER_111959,0.8584,3.336,8.7,1.0,4.933,0.71,0.7214,1
USR_D111960_DRIVER,USR_RIDER_111960,0.1402,2.132,29.0,0.0,4.413,0.978,0.3464,0
USR_D111961_DRIVER,USR_RIDER_111961,0.4299,3.226,10.4,1.0,4.576,1.767,0.5751,1
USR_D111962_DRIVER,USR_RIDER_111962,0.398,5.763,32.2,0.0,3.895,0.86,0.4326,0
USR_D111963_DRIVER,USR_RIDER_111963,0.6952,4.833,24.2,1.0,4.148,0.312,0.6552,1
USR_D111964_DRIVER,USR_RIDER_111964,0.7224,1.811,28.1,0.0,4.082,2.468,0.4778,0
USR_D111965_DRIVER,USR_RIDER_111965,0.5901,0.06,6.9,0.0,4.049,0.74,0.5062,0
USR_D111966_DRIVER,USR_RIDER_111966,0.3583,4.848,10.1,1.0,4.119,1.162,0.4414,0
USR_D111967_DRIVER,USR_RIDER_111967,0.8478,0.385,26.3,0.0,4.9,1.57,0.6312,1
USR_D111968_DRIVER,USR_RIDER_111968,0.8512,2.515,0.0,1.0,4.038,0.228,0.6497,1
USR_D111969_DRIVER,USR_RIDER_111969,0.106,5.812,23.9,0.0,4.707,0.554,0.3415,0
USR_D111970_DRIVER,USR_RIDER_111970,0.8294,0.1,0.0,0.0,3.304,2.91,0.5577,1
USR_D111971_DRIVER,USR_RIDER_111971,0.8522,3.161,31.1,0.0,3.925,1.294,0.6582,1
USR_D111972_DRIVER,USR_RIDER_111972,0.4472,3.534,2.4,1.0,4.062,2.125,0.4287,0
USR_D111973_DRIVER,USR_RIDER_111973,0.0514,0.377,35.8,0.0,3.717,0.143,0.4369,0
USR_D111974_DRIVER,USR_RIDER_111974,0.2273,4.631,6.3,1.0,4.262,1.023,0.3496,0
USR_D111975_DRIVER,USR_RIDER_111975,0.5281,9.555,12.2,1.0,4.532,2.1,0.4869,0
USR_D111976_DRIVER,USR_RIDER_111976,0.3077,2.11,14.8,0.0,3.784,0.094,0.4401,0
USR_D111977_DRIVER,USR_RIDER_111977,0.4807,0.626,29.2,0.0,4.026,0.403,0.6081,1
USR_D111978_DRIVER,USR_RIDER_111978,0.8568,5.785,35.4,1.0,3.852,1.096,0.6982,1
USR_D111979_DRIVER,USR_RIDER_111979,0.556,3.718,0.0,0.0,4.532,1.712,0.4546,0
USR_D111980_DRIVER,USR_RIDER_111980,0.3083,4.751,17.5,1.0,4.848,1.918,0.5821,1
USR_D111981_DRIVER,USR_RIDER_111981,0.7274,0.017,2.6,1.0,3.97,0.569,0.7144,1
USR_D111982_DRIVER,USR_RIDER_111982,0.5274,1.555,46.9,0.0,4.436,1.815,0.5953,1
USR_D111983_DRIVER,USR_RIDER_111983,0.2445,3.437,11.3,0.0,3.92,0.128,0.3568,0
USR_D111984_DRIVER,USR_RIDER_111984,0.319,2.159,28.5,1.0,3.704,2.993,0.5533,1
USR_D111985_DRIVER,USR_RIDER_111985,0.761,4.123,10.5,0.0,4.476,2.077,0.4415,0
USR_D111986_DRIVER,USR_RIDER_111986,0.3934,2.263,39.9,0.0,4.397,1.757,0.5246,0
USR_D111987_DRIVER,USR_RIDER_111987,0.2948,3.127,20.0,0.0,4.057,0.064,0.4263,0
USR_D111988_DRIVER,USR_RIDER_111988,0.2554,2.892,34.4,1.0,4.416,1.722,0.5267,0
USR_D111989_DRIVER,USR_RIDER_111989,0.2173,0.56,0.0,0.0,4.383,1.461,0.3979,0
USR_D111990_DRIVER,USR_RIDER_111990,0.6213,4.507,36.4,0.0,4.553,1.747,0.4909,0
USR_D111991_DRIVER,USR_RIDER_111991,0.1644,3.182,9.6,1.0,4.497,0.301,0.4655,0
USR_D111992_DRIVER,USR_RIDER_111992,0.3697,6.64,33.3,1.0,4.393,0.724,0.4853,0
USR_D111993_DRIVER,USR_RIDER_111993,0.887,6.051,14.0,0.0,3.997,1.006,0.563,1
USR_D111994_DRIVER,USR_RIDER_111994,0.7845,1.686,9.1,1.0,4.452,0.832,0.7762,1
USR_D111995_DRIVER,USR_RIDER_111995,0.4482,2.06,7.7,1.0,4.141,0.937,0.5217,0
USR_D111996_DRIVER,USR_RIDER_111996,0.8511,1.184,15.7,0.0,4.853,0.556,0.6466,1
USR_D111997_DRIVER,USR_RIDER_111997,0.6411,3.289,21.9,1.0,3.295,2.05,0.6516,1
USR_D111998_DRIVER,USR_RIDER_111998,0.73,1.074,13.3,0.0,4.329,2.448,0.6265,1
USR_D111999_DRIVER,USR_RIDER_111999,0.6326,4.493,18.1,1.0,3.536,3.39,0.5141,0
USR_D112000_DRIVER,USR_RIDER_112000,0.5562,1.058,5.8,1.0,4.0,1.565,0.6137,1
USR_D112001_DRIVER,USR_RIDER_112001,0.4756,3.993,28.4,1.0,4.945,0.281,0.6615,1
USR_D112002_DRIVER,USR_RIDER_112002,0.7047,4.964,25.2,0.0,4.0,0.819,0.508,0
USR_D112003_DRIVER,USR_RIDER_112003,0.4616,6.907,16.7,1.0,4.868,1.859,0.4768,0
USR_D112004_DRIVER,USR_RIDER_112004,0.8622,3.041,46.6,0.0,4.627,0.827,0.6663,1
USR_D112005_DRIVER,USR_RIDER_112005,0.3159,5.019,40.1,1.0,4.924,0.786,0.5436,0
USR_D112006_DRIVER,USR_RIDER_112006,0.8337,2.457,25.7,0.0,4.945,2.34,0.6511,1
USR_D112007_DRIVER,USR_RIDER_112007,0.7901,0.616,0.0,0.0,4.185,0.077,0.6269,1
USR_D112008_DRIVER,USR_RIDER_112008,0.1548,0.69,35.8,0.0,4.678,2.24,0.4609,0
USR_D112009_DRIVER,USR_RIDER_112009,0.4221,4.001,4.9,1.0,4.935,0.642,0.5742,1
USR_D112010_DRIVER,USR_RIDER_112010,0.5319,2.175,32.4,0.0,4.318,2.814,0.4472,0
USR_D112011_DRIVER,USR_RIDER_112011,0.6838,6.713,0.0,1.0,4.946,1.399,0.4934,0
USR_D112012_DRIVER,USR_RIDER_112012,0.3512,2.491,21.9,0.0,3.784,1.064,0.3869,0
USR_D112013_DRIVER,USR_RIDER_112013,0.4709,3.835,26.0,1.0,4.81,1.355,0.595,1
USR_D112014_DRIVER,USR_RIDER_112014,0.097,0.495,22.9,0.0,4.087,1.877,0.3243,0
USR_D112015_DRIVER,USR_RIDER_112015,0.2994,3.328,0.0,1.0,3.591,0.573,0.402,0
USR_D112016_DRIVER,USR_RIDER_112016,0.4115,0.588,40.2,1.0,3.934,0.967,0.5524,1
USR_D112017_DRIVER,USR_RIDER_112017,0.5648,1.306,29.4,1.0,4.445,2.067,0.5896,1
USR_D112018_DRIVER,USR_RIDER_112018,0.4966,0.424,24.6,1.0,4.764,0.867,0.6872,1
USR_D112019_DRIVER,USR_RIDER_112019,0.1006,3.288,32.6,1.0,3.481,0.274,0.5016,0
USR_D112020_DRIVER,USR_RIDER_112020,0.2585,6.199,43.0,1.0,3.791,3.102,0.4958,0
USR_D112021_DRIVER,USR_RIDER_112021,0.4081,3.523,27.7,1.0,4.352,1.539,0.6011,1
USR_D112022_DRIVER,USR_RIDER_112022,0.334,2.632,21.5,1.0,3.982,0.931,0.5572,1
USR_D112023_DRIVER,USR_RIDER_112023,0.2396,4.452,0.0,0.0,4.264,1.488,0.3043,0
USR_D112024_DRIVER,USR_RIDER_112024,0.5777,1.695,0.0,0.0,4.483,1.155,0.4185,0
USR_D112025_DRIVER,USR_RIDER_112025,0.5261,0.553,19.9,1.0,4.412,1.946,0.7495,1
USR_D112026_DRIVER,USR_RIDER_112026,0.8768,0.634,28.7,0.0,4.465,1.783,0.6614,1
USR_D112027_DRIVER,USR_RIDER_112027,0.9321,0.836,20.9,0.0,2.87,2.01,0.5478,0
USR_D112028_DRIVER,USR_RIDER_112028,0.4342,1.702,8.9,0.0,3.285,1.222,0.4277,0
USR_D112029_DRIVER,USR_RIDER_112029,0.6844,1.544,19.1,0.0,3.473,1.438,0.5327,0
USR_D112030_DRIVER,USR_RIDER_112030,0.5276,6.948,28.5,1.0,3.657,0.002,0.5484,0
USR_D112031_DRIVER,USR_RIDER_112031,0.7042,3.553,32.2,0.0,3.992,1.154,0.5887,1
USR_D112032_DRIVER,USR_RIDER_112032,0.3304,3.053,12.3,1.0,4.453,1.069,0.4575,0
USR_D112033_DRIVER,USR_RIDER_112033,0.4846,3.841,0.0,1.0,4.576,0.657,0.5859,1
USR_D112034_DRIVER,USR_RIDER_112034,0.9121,1.881,15.6,0.0,3.623,0.815,0.6386,1
USR_D112035_DRIVER,USR_RIDER_112035,0.1825,0.076,1.4,0.0,4.635,0.712,0.3471,0
USR_D112036_DRIVER,USR_RIDER_112036,0.786,2.109,12.5,1.0,4.176,3.866,0.6588,1
USR_D112037_DRIVER,USR_RIDER_112037,0.7594,6.835,5.0,0.0,4.585,0.193,0.3879,0
USR_D112038_DRIVER,USR_RIDER_112038,0.7602,5.414,18.0,1.0,3.595,5.396,0.613,1
USR_D112039_DRIVER,USR_RIDER_112039,0.2842,4.001,30.1,1.0,4.394,0.963,0.421,0
USR_D112040_DRIVER,USR_RIDER_112040,0.2565,5.337,21.5,0.0,4.0,1.388,0.2991,0
USR_D112041_DRIVER,USR_RIDER_112041,0.5317,3.632,15.7,1.0,4.897,0.755,0.6177,1
USR_D112042_DRIVER,USR_RIDER_112042,0.9625,3.565,29.2,0.0,4.249,0.031,0.6607,1
USR_D112043_DRIVER,USR_RIDER_112043,0.8459,4.912,43.1,1.0,3.953,0.076,0.7161,1
USR_D112044_DRIVER,USR_RIDER_112044,0.5743,2.987,25.1,1.0,4.027,0.45,0.5806,1
USR_D112045_DRIVER,USR_RIDER_112045,0.6491,2.842,52.0,1.0,4.49,2.188,0.7724,1
USR_D112046_DRIVER,USR_RIDER_112046,0.4511,4.22,28.8,1.0,3.562,1.286,0.5461,0
USR_D112047_DRIVER,USR_RIDER_112047,0.5546,4.403,36.3,1.0,4.271,2.06,0.5809,1
USR_D112048_DRIVER,USR_RIDER_112048,0.0624,5.235,3.1,1.0,4.183,1.072,0.3682,0
USR_D112049_DRIVER,USR_RIDER_112049,0.488,4.697,0.0,1.0,4.807,0.481,0.5415,0
USR_D112050_DRIVER,USR_RIDER_112050,0.75,0.904,48.9,1.0,4.25,0.996,0.8162,1
USR_D112051_DRIVER,USR_RIDER_112051,0.5339,6.606,7.2,0.0,4.654,1.672,0.3588,0
USR_D112052_DRIVER,USR_RIDER_112052,0.7961,0.313,45.3,1.0,4.739,0.892,0.8577,1
USR_D112053_DRIVER,USR_RIDER_112053,0.3247,4.174,30.4,0.0,3.485,1.202,0.394,0
USR_D112054_DRIVER,USR_RIDER_112054,0.8627,1.842,22.7,1.0,4.943,1.587,0.7143,1
USR_D112055_DRIVER,USR_RIDER_112055,0.7675,6.392,40.6,1.0,4.18,0.373,0.7304,1
USR_D112056_DRIVER,USR_RIDER_112056,0.5056,4.462,0.0,1.0,4.823,1.739,0.4948,0
USR_D112057_DRIVER,USR_RIDER_112057,0.4414,5.595,15.2,1.0,3.758,1.347,0.4625,0
USR_D112058_DRIVER,USR_RIDER_112058,0.4404,2.283,19.5,1.0,4.553,1.67,0.5924,1
USR_D112059_DRIVER,USR_RIDER_112059,0.5514,1.987,27.0,0.0,3.933,2.387,0.4615,0
USR_D112060_DRIVER,USR_RIDER_112060,0.2228,3.899,6.3,0.0,4.173,1.327,0.3091,0
USR_D112061_DRIVER,USR_RIDER_112061,0.7541,1.313,40.8,1.0,2.977,1.876,0.7255,1
USR_D112062_DRIVER,USR_RIDER_112062,0.0974,4.702,15.6,1.0,4.0,1.449,0.4197,0
USR_D112063_DRIVER,USR_RIDER_112063,0.8355,5.145,7.4,1.0,3.893,1.337,0.619,1
USR_D112064_DRIVER,USR_RIDER_112064,0.6546,3.607,11.6,1.0,3.908,1.836,0.5988,1
USR_D112065_DRIVER,USR_RIDER_112065,0.4583,0.392,0.0,0.0,4.904,1.563,0.4099,0
USR_D112066_DRIVER,USR_RIDER_112066,0.5197,1.449,0.7,0.0,4.404,3.016,0.4551,0
USR_D112067_DRIVER,USR_RIDER_112067,0.6819,3.985,29.8,0.0,4.085,1.925,0.5167,0
USR_D112068_DRIVER,USR_RIDER_112068,0.6977,0.388,1.9,0.0,4.071,1.326,0.582,1
USR_D112069_DRIVER,USR_RIDER_112069,0.6395,4.121,0.0,0.0,3.528,0.939,0.4194,0
USR_D112070_DRIVER,USR_RIDER_112070,0.3487,4.174,22.4,1.0,4.901,2.151,0.5068,0
USR_D112071_DRIVER,USR_RIDER_112071,0.9526,1.375,0.6,1.0,4.307,0.672,0.7372,1
USR_D112072_DRIVER,USR_RIDER_112072,0.5546,0.035,22.0,1.0,4.234,1.013,0.7058,1
USR_D112073_DRIVER,USR_RIDER_112073,0.7754,1.896,33.5,1.0,4.812,1.064,0.7882,1
USR_D112074_DRIVER,USR_RIDER_112074,0.2051,3.721,29.9,0.0,4.214,0.001,0.4121,0
USR_D112075_DRIVER,USR_RIDER_112075,0.8123,0.734,31.9,1.0,4.14,1.805,0.8286,1
USR_D112076_DRIVER,USR_RIDER_112076,0.5144,1.124,0.0,0.0,4.426,2.194,0.455,0
USR_D112077_DRIVER,USR_RIDER_112077,0.7111,5.261,15.1,0.0,3.937,0.547,0.4702,0
USR_D112078_DRIVER,USR_RIDER_112078,0.9476,7.982,15.6,1.0,4.273,0.811,0.6278,1
USR_D112079_DRIVER,USR_RIDER_112079,0.2437,7.599,28.1,0.0,3.909,0.496,0.3169,0
USR_D112080_DRIVER,USR_RIDER_112080,0.7338,0.81,23.5,0.0,4.096,0.499,0.7361,1
USR_D112081_DRIVER,USR_RIDER_112081,0.7581,6.627,21.6,1.0,3.28,0.895,0.5648,1
USR_D112082_DRIVER,USR_RIDER_112082,0.17,1.627,25.7,1.0,4.572,2.148,0.5982,1
USR_D112083_DRIVER,USR_RIDER_112083,0.5695,0.184,31.6,1.0,3.655,2.36,0.7043,1
USR_D112084_DRIVER,USR_RIDER_112084,0.2723,1.237,5.5,1.0,4.921,0.385,0.5683,1
USR_D112085_DRIVER,USR_RIDER_112085,0.3172,2.849,25.2,0.0,3.792,1.223,0.479,0
USR_D112086_DRIVER,USR_RIDER_112086,0.5832,3.57,18.6,1.0,3.968,0.906,0.6541,1
USR_D112087_DRIVER,USR_RIDER_112087,0.305,1.715,10.9,1.0,4.469,0.708,0.5161,0
USR_D112088_DRIVER,USR_RIDER_112088,0.6672,1.322,0.0,0.0,4.348,2.444,0.5478,0
USR_D112089_DRIVER,USR_RIDER_112089,0.3252,3.54,38.6,1.0,4.107,0.061,0.6603,1
USR_D112090_DRIVER,USR_RIDER_112090,0.0663,0.211,0.0,0.0,4.064,2.052,0.3284,0
USR_D112091_DRIVER,USR_RIDER_112091,0.6421,1.965,28.9,0.0,4.902,1.119,0.6248,1
USR_D112092_DRIVER,USR_RIDER_112092,0.1495,7.866,2.1,1.0,3.886,2.278,0.2435,0
USR_D112093_DRIVER,USR_RIDER_112093,0.5267,2.807,16.6,1.0,4.14,2.926,0.6258,1
USR_D112094_DRIVER,USR_RIDER_112094,0.7492,3.82,26.6,1.0,4.017,0.17,0.7317,1
USR_D112095_DRIVER,USR_RIDER_112095,0.2964,2.185,36.2,1.0,4.51,0.127,0.5487,0
USR_D112096_DRIVER,USR_RIDER_112096,0.347,1.794,6.2,0.0,4.365,1.944,0.4342,0
USR_D112097_DRIVER,USR_RIDER_112097,0.8636,0.706,39.5,1.0,4.341,1.672,0.9301,1
USR_D112098_DRIVER,USR_RIDER_112098,0.3087,4.658,49.4,1.0,4.046,0.36,0.615,1
USR_D112099_DRIVER,USR_RIDER_112099,0.3808,1.448,41.8,1.0,4.548,2.416,0.6733,1
USR_D112100_DRIVER,USR_RIDER_112100,0.6731,3.481,0.0,1.0,4.308,2.5,0.5355,0
USR_D112101_DRIVER,USR_RIDER_112101,0.2238,2.668,13.5,0.0,3.486,0.536,0.3599,0
USR_D112102_DRIVER,USR_RIDER_112102,0.6517,1.295,32.6,1.0,3.939,1.396,0.7372,1
USR_D112103_DRIVER,USR_RIDER_112103,0.3257,3.544,8.4,1.0,3.4,1.048,0.4609,0
USR_D112104_DRIVER,USR_RIDER_112104,0.9042,7.291,16.6,1.0,4.464,0.535,0.6474,1
USR_D112105_DRIVER,USR_RIDER_112105,0.4377,0.84,25.7,0.0,3.723,0.935,0.5829,1
USR_D112106_DRIVER,USR_RIDER_112106,0.5138,5.893,9.1,1.0,4.07,1.976,0.5412,0
USR_D112107_DRIVER,USR_RIDER_112107,0.3791,4.432,14.7,1.0,4.607,2.482,0.5306,0
USR_D112108_DRIVER,USR_RIDER_112108,0.6521,0.865,0.0,1.0,4.919,2.565,0.7153,1
USR_D112109_DRIVER,USR_RIDER_112109,0.4455,0.123,12.8,0.0,4.576,1.632,0.5055,0
USR_D112110_DRIVER,USR_RIDER_112110,0.9286,1.429,22.9,1.0,3.984,1.224,0.8159,1
USR_D112111_DRIVER,USR_RIDER_112111,0.2676,5.814,38.5,1.0,4.519,1.059,0.5349,0
USR_D112112_DRIVER,USR_RIDER_112112,0.7257,3.487,30.7,1.0,4.861,0.637,0.7455,1
USR_D112113_DRIVER,USR_RIDER_112113,0.0826,5.214,29.9,1.0,4.064,0.962,0.4384,0
USR_D112114_DRIVER,USR_RIDER_112114,0.563,0.144,9.1,0.0,4.535,0.834,0.5195,0
USR_D112115_DRIVER,USR_RIDER_112115,0.7692,2.161,44.9,0.0,4.035,1.404,0.6882,1
USR_D112116_DRIVER,USR_RIDER_112116,0.5201,1.431,32.5,0.0,4.424,0.63,0.5811,1
USR_D112117_DRIVER,USR_RIDER_112117,0.3805,1.903,20.4,1.0,4.881,0.663,0.6771,1
USR_D112118_DRIVER,USR_RIDER_112118,0.2578,5.093,0.0,0.0,4.34,0.311,0.384,0
USR_D112119_DRIVER,USR_RIDER_112119,0.1088,0.709,31.3,1.0,3.928,1.065,0.5776,1
USR_D112120_DRIVER,USR_RIDER_112120,0.6101,4.761,35.9,0.0,4.326,0.354,0.5925,1
USR_D112121_DRIVER,USR_RIDER_112121,0.853,1.228,24.0,1.0,4.324,1.545,0.7307,1
USR_D112122_DRIVER,USR_RIDER_112122,0.1716,3.369,42.3,1.0,3.656,0.737,0.5519,1
USR_D112123_DRIVER,USR_RIDER_112123,0.6748,2.251,8.8,1.0,4.134,1.542,0.664,1
USR_D112124_DRIVER,USR_RIDER_112124,0.1551,1.99,4.3,1.0,4.168,0.643,0.4708,0
USR_D112125_DRIVER,USR_RIDER_112125,0.5741,2.161,42.1,0.0,4.062,0.9,0.5583,1
USR_D112126_DRIVER,USR_RIDER_112126,0.2803,3.907,0.0,0.0,4.519,0.122,0.2904,0
USR_D112127_DRIVER,USR_RIDER_112127,0.6822,6.554,0.0,0.0,4.115,1.294,0.3771,0
USR_D112128_DRIVER,USR_RIDER_112128,0.5477,1.232,40.3,1.0,4.681,2.827,0.6816,1
USR_D112129_DRIVER,USR_RIDER_112129,0.7657,5.043,37.0,0.0,4.162,0.99,0.612,1
USR_D112130_DRIVER,USR_RIDER_112130,0.3942,4.253,16.5,1.0,4.523,1.69,0.4341,0
USR_D112131_DRIVER,USR_RIDER_112131,0.731,0.596,9.2,1.0,4.761,2.578,0.8307,1
USR_D112132_DRIVER,USR_RIDER_112132,0.2625,5.227,20.1,1.0,4.091,2.128,0.4591,0
USR_D112133_DRIVER,USR_RIDER_112133,0.3921,3.38,30.5,1.0,3.276,0.964,0.5429,0
USR_D112134_DRIVER,USR_RIDER_112134,0.5555,1.474,0.0,1.0,4.592,0.4,0.5763,1
USR_D112135_DRIVER,USR_RIDER_112135,0.3918,0.817,24.1,1.0,3.635,1.62,0.6733,1
USR_D112136_DRIVER,USR_RIDER_112136,0.5833,1.868,28.8,1.0,4.485,0.082,0.7595,1
USR_D112137_DRIVER,USR_RIDER_112137,0.4514,6.494,48.1,1.0,4.921,2.45,0.5282,0
USR_D112138_DRIVER,USR_RIDER_112138,0.3547,5.309,34.1,0.0,3.796,0.777,0.4803,0
USR_D112139_DRIVER,USR_RIDER_112139,0.7864,1.516,23.4,0.0,3.984,2.387,0.5964,1
USR_D112140_DRIVER,USR_RIDER_112140,0.951,3.22,14.1,1.0,4.925,2.276,0.6856,1
USR_D112141_DRIVER,USR_RIDER_112141,0.6109,3.162,7.8,1.0,4.218,2.083,0.65,1
USR_D112142_DRIVER,USR_RIDER_112142,0.1407,6.547,0.0,0.0,4.071,1.335,0.3646,0
USR_D112143_DRIVER,USR_RIDER_112143,0.2259,1.312,25.1,0.0,4.31,0.291,0.5036,0
USR_D112144_DRIVER,USR_RIDER_112144,0.718,4.832,15.2,1.0,3.739,0.645,0.6073,1
USR_D112145_DRIVER,USR_RIDER_112145,0.2798,0.334,37.7,0.0,4.646,2.401,0.5128,0
USR_D112146_DRIVER,USR_RIDER_112146,0.2451,6.445,5.5,1.0,3.213,1.613,0.2984,0
USR_D112147_DRIVER,USR_RIDER_112147,0.3804,1.002,11.1,1.0,4.628,1.54,0.5913,1
USR_D112148_DRIVER,USR_RIDER_112148,0.4135,1.475,14.7,1.0,4.227,2.047,0.6138,1
USR_D112149_DRIVER,USR_RIDER_112149,0.4469,0.592,10.0,0.0,4.75,1.043,0.5349,0
USR_D112150_DRIVER,USR_RIDER_112150,0.3382,2.805,12.6,0.0,4.828,0.993,0.4441,0
USR_D112151_DRIVER,USR_RIDER_112151,0.5806,8.74,0.0,1.0,4.721,0.963,0.3564,0
USR_D112152_DRIVER,USR_RIDER_112152,0.378,0.48,31.5,0.0,3.876,1.108,0.5113,0
